"identifier","voertuigen","jaar","maand","wegcategorie","naam","stad"
"5187005085","65877.0","2013","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66385.0","2013","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62315.0","2013","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59098.0","2014","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63401.0","2014","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66463.0","2014","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68889.0","2014","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64611.0","2014","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67456.0","2014","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64717.0","2014","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67674.0","2014","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68104.0","2014","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68207.0","2014","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62819.0","2014","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","58676.0","2015","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62993.0","2015","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65414.0","2015","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68141.0","2015","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66034.0","2015","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62739.0","2015","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","54488.0","2015","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67760.0","2015","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67942.0","2015","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68788.0","2015","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63825.0","2015","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59914.0","2016","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64264.0","2016","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65510.0","2016","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67683.0","2016","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66920.0","2016","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68370.0","2016","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","55748.0","2016","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60446.0","2016","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68870.0","2016","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67958.0","2016","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63642.0","2016","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59654.0","2017","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64613.0","2017","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67493.0","2017","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67576.0","2017","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67675.0","2017","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","69228.0","2017","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64460.0","2017","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67468.0","2017","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68842.0","2017","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","69280.0","2017","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64538.0","2017","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60962.0","2018","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64278.0","2018","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65211.0","2018","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66084.0","2018","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66767.0","2018","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67659.0","2018","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65895.0","2018","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","68634.0","2018","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66927.0","2018","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","66381.0","2018","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62390.0","2018","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
